order_id,order_date,customer_id,customer_segment,product_id,category,sub_category,quantity,unit_price,unit_cost,discount_pct,gross_amount,discount_amount,net_revenue,profit,payment_method,marketing_channel,shipping_mode,shipping_cost,delivery_days,country,region,city,is_returned
ORD300191,29-11-2024,C50338,Consumer,P9994,Fashion,Men's Apparel,1,101,43.54,0,101,0,101,57.46,Cash on Delivery,Email,Standard,3.99,6,United States,East,Boston,FALSE
ORD300368,29-11-2024,C50041,Consumer,P3108,Beauty,Skincare,1,108.31,46.48,0,108.31,0,108.31,61.83,Digital Wallet,Email,Same-Day,19.99,1,United States,West,Seattle,FALSE
ORD300600,29-11-2024,C50268,Corporate,P5841,Electronics,Laptops,1,1045.27,789.68,0,1045.27,0,1045.27,255.59,Digital Wallet,Email,Express,9.99,3,United States,East,New York,FALSE
ORD300869,29-11-2024,C50167,Home Office,P7916,Fashion,Women's Apparel,2,257.31,121.69,0,514.62,0,514.62,271.24,Digital Wallet,Paid Search,Express,9.99,2,India,North,Delhi,FALSE
ORD300706,29-11-2024,C50306,Consumer,P1313,Fashion,Women's Apparel,1,62.14,29.72,0.15,62.14,9.32,52.82,23.1,Credit Card,Organic Search,Express,9.99,2,Germany,Bavaria,Nuremberg,FALSE
ORD300630,29-11-2024,C50160,Consumer,P9303,Fashion,Bags,4,91.22,35.12,0,364.88,0,364.88,224.4,PayPal,Organic Search,Standard,3.99,8,United States,West,San Francisco,FALSE
ORD300763,30-11-2024,C50129,Consumer,P9734,Sports,Cycling,1,423.05,238.71,0.1,423.05,42.31,380.74,142.03,Credit Card,Paid Search,Standard,3.99,6,United States,South,Austin,FALSE
ORD300315,30-11-2024,C50069,Consumer,P2394,Home & Kitchen,Decor,3,42.49,27.3,0,127.47,0,127.47,45.57,Digital Wallet,Email,Standard,3.99,6,United States,West,San Francisco,FALSE
ORD300973,01-12-2024,C50289,Consumer,P8922,Home & Kitchen,Cookware,1,77.15,41.14,0,77.15,0,77.15,36.01,Debit Card,Social,Standard,3.99,6,United Kingdom,Scotland,Edinburgh,FALSE
ORD300758,01-12-2024,C50296,Consumer,P1164,Books,Fiction,1,43.11,31.31,0.05,43.11,2.16,40.95,9.64,Digital Wallet,Paid Search,Express,9.99,2,Australia,Queensland,Gold Coast,FALSE
ORD300479,01-12-2024,C50315,Corporate,P5356,Sports,Outdoor,1,13.52,8.41,0.15,13.52,2.03,11.49,3.08,PayPal,Social,Express,9.99,2,Australia,Queensland,Brisbane,FALSE
ORD300296,02-12-2024,C50292,Home Office,P3142,Electronics,Smartphones,1,42.28,33.81,0,42.28,0,42.28,8.47,Credit Card,Social,Standard,3.99,6,United States,Central,Kansas City,FALSE
ORD300850,02-12-2024,C50056,Consumer,P5379,Sports,Fitness,1,82.72,48.74,0.3,82.72,24.82,57.9,9.16,Credit Card,Affiliate,Standard,3.99,5,United Kingdom,Scotland,Edinburgh,FALSE
ORD300789,04-12-2024,C50059,Consumer,P5412,Electronics,Accessories,2,93.79,68.36,0,187.58,0,187.58,50.86,Credit Card,Organic Search,Standard,3.99,4,India,West,Pune,FALSE
ORD300692,04-12-2024,C50086,Corporate,P6552,Home & Kitchen,Appliances,1,136.11,70.55,0,136.11,0,136.11,65.56,Credit Card,Organic Search,Standard,3.99,8,United States,South,Austin,FALSE
ORD300318,05-12-2024,C50010,Consumer,P4188,Fashion,Men's Apparel,2,66.73,30.62,0.1,133.46,13.35,120.11,58.87,Credit Card,Organic Search,Express,9.99,3,United Kingdom,Scotland,Edinburgh,FALSE
ORD300644,05-12-2024,C50039,Consumer,P8195,Fashion,Women's Apparel,1,32.41,18.7,0,32.41,0,32.41,13.71,Digital Wallet,Paid Search,Standard,3.99,7,United States,South,Atlanta,FALSE
ORD300837,05-12-2024,C50061,Corporate,P9468,Fashion,Bags,1,35.85,14.22,0.05,35.85,1.79,34.06,19.84,Credit Card,Affiliate,Standard,3.99,4,India,North,Delhi,FALSE
ORD300924,05-12-2024,C50168,Consumer,P3556,Beauty,Fragrance,1,17.72,6.91,0.2,17.72,3.54,14.18,7.27,PayPal,Affiliate,Express,9.99,2,Australia,NSW,Newcastle,FALSE
ORD300104,05-12-2024,C50138,Corporate,P3355,Home & Kitchen,Appliances,1,49.49,30.66,0.3,49.49,14.85,34.64,3.98,PayPal,Organic Search,Standard,3.99,8,United States,East,Boston,FALSE
ORD300720,06-12-2024,C50009,Corporate,P5662,Electronics,Cameras,2,104.65,79.68,0.05,209.3,10.47,198.83,39.47,PayPal,Social,Standard,3.99,4,United States,East,Boston,FALSE
ORD300980,06-12-2024,C50034,Consumer,P3245,Home & Kitchen,Decor,1,102.63,61.11,0,102.63,0,102.63,41.52,Credit Card,Affiliate,Standard,3.99,6,United States,South,Atlanta,FALSE
ORD300947,06-12-2024,C50324,Consumer,P2276,Beauty,Fragrance,1,97.14,41.16,0.05,97.14,4.86,92.28,51.12,Credit Card,Social,Express,9.99,3,United States,South,Atlanta,FALSE
ORD300476,06-12-2024,C50310,Consumer,P7562,Books,Non-fiction,1,31.42,19.91,0,31.42,0,31.42,11.51,Digital Wallet,Direct,Express,9.99,3,United Kingdom,England,Manchester,FALSE
ORD300248,07-12-2024,C50299,Consumer,P6175,Fashion,Footwear,1,33.1,15.18,0.3,33.1,9.93,23.17,7.99,Debit Card,Paid Search,Same-Day,19.99,1,India,East,Bhubaneswar,FALSE
ORD300520,07-12-2024,C50063,Consumer,P4665,Electronics,Laptops,1,50.32,36.76,0.3,50.32,15.1,35.22,-1.54,Credit Card,Paid Search,Same-Day,19.99,1,United States,West,San Francisco,FALSE
ORD300678,07-12-2024,C50258,Consumer,P6668,Sports,Fitness,2,15.58,10.02,0.2,31.16,6.23,24.93,4.89,PayPal,Organic Search,Express,9.99,2,United Kingdom,Wales,Swansea,FALSE
ORD300310,08-12-2024,C50080,Consumer,P9217,Fashion,Bags,1,224.22,102.95,0,224.22,0,224.22,121.27,Credit Card,Email,Standard,3.99,7,India,South,Bengaluru,FALSE
ORD300352,09-12-2024,C50099,Corporate,P2275,Beauty,Skincare,1,112.96,42.32,0.05,112.96,5.65,107.31,64.99,Debit Card,Affiliate,Standard,3.99,6,United States,South,Atlanta,FALSE
ORD300793,09-12-2024,C50162,Consumer,P1843,Beauty,Fragrance,1,139.58,51.3,0.1,139.58,13.96,125.62,74.32,Debit Card,Paid Search,Same-Day,19.99,1,United States,South,Austin,FALSE
ORD300807,09-12-2024,C50211,Consumer,P4088,Electronics,Accessories,1,41.82,37.24,0,41.82,0,41.82,4.58,Debit Card,Social,Express,9.99,2,United States,West,San Francisco,FALSE
ORD300340,09-12-2024,C50002,Consumer,P3304,Home & Kitchen,Cookware,1,26.12,15.34,0,26.12,0,26.12,10.78,Credit Card,Organic Search,Standard,3.99,7,Germany,Berlin,Berlin,FALSE
ORD300055,10-12-2024,C50239,Consumer,P8546,Sports,Cycling,1,547.71,301.16,0.15,547.71,82.16,465.55,164.39,Debit Card,Affiliate,Standard,3.99,4,Australia,Victoria,Geelong,FALSE
ORD300531,10-12-2024,C50165,Consumer,P5469,Electronics,Smartphones,2,903.89,675.07,0,1807.78,0,1807.78,457.64,PayPal,Organic Search,Express,9.99,2,Australia,Victoria,Geelong,FALSE
ORD300498,10-12-2024,C50215,Consumer,P6919,Home & Kitchen,Furniture,1,24.65,15.54,0,24.65,0,24.65,9.11,Digital Wallet,Organic Search,Standard,3.99,5,Germany,Berlin,Berlin,TRUE
ORD300698,11-12-2024,C50077,Corporate,P6700,Electronics,Smartphones,1,1169.21,958.54,0.3,1169.21,350.76,818.45,-140.09,Digital Wallet,Email,Express,9.99,4,Germany,Berlin,Berlin,FALSE
ORD300453,12-12-2024,C50259,Corporate,P5811,Fashion,Men's Apparel,1,223.05,92.76,0,223.05,0,223.05,130.29,Credit Card,Direct,Same-Day,19.99,0,India,North,Jaipur,TRUE
ORD300371,12-12-2024,C50132,Consumer,P3012,Fashion,Men's Apparel,3,195.9,84.22,0.15,587.7,88.16,499.54,246.88,Credit Card,Organic Search,Standard,3.99,8,India,North,Jaipur,TRUE
ORD300658,14-12-2024,C50283,Consumer,P3393,Sports,Fitness,1,638.62,415.19,0,638.62,0,638.62,223.43,Credit Card,Direct,Standard,3.99,5,United States,South,Austin,FALSE
ORD300729,14-12-2024,C50038,Home Office,P7536,Fashion,Men's Apparel,1,123.78,53.53,0,123.78,0,123.78,70.25,Credit Card,Organic Search,Standard,3.99,5,United States,South,Austin,FALSE
ORD300014,14-12-2024,C50195,Corporate,P7150,Fashion,Men's Apparel,1,69.05,33.07,0.1,69.05,6.91,62.14,29.07,Cash on Delivery,Social,Standard,3.99,4,United States,South,Austin,FALSE
ORD300892,14-12-2024,C50312,Consumer,P9272,Books,Non-fiction,1,12.02,9.05,0,12.02,0,12.02,2.97,Debit Card,Paid Search,Standard,3.99,7,India,South,Chennai,FALSE
ORD300605,14-12-2024,C50335,Corporate,P6854,Fashion,Bags,1,40.69,15.15,0,40.69,0,40.69,25.54,Credit Card,Email,Express,9.99,3,United States,East,Boston,FALSE
ORD300409,15-12-2024,C50189,Consumer,P9048,Electronics,Headphones,2,462.08,384.28,0,924.16,0,924.16,155.6,Credit Card,Social,Same-Day,19.99,1,India,West,Pune,FALSE
ORD300490,15-12-2024,C50082,Home Office,P9790,Electronics,Smartphones,1,1053.56,858.14,0,1053.56,0,1053.56,195.42,Cash on Delivery,Direct,Express,9.99,2,United States,East,New York,FALSE
ORD300004,15-12-2024,C50234,Home Office,P7473,Beauty,Makeup,4,50.14,23.14,0.1,200.56,20.06,180.5,87.94,Credit Card,Organic Search,Express,9.99,2,United States,East,Boston,FALSE
ORD300493,15-12-2024,C50001,Consumer,P4973,Beauty,Skincare,1,24.03,11.08,0.1,24.03,2.4,21.63,10.55,Debit Card,Affiliate,Express,9.99,4,United States,South,Atlanta,FALSE
ORD300606,16-12-2024,C50003,Consumer,P9014,Home & Kitchen,Cookware,1,30.23,19.48,0,30.23,0,30.23,10.75,PayPal,Social,Express,9.99,4,India,West,Mumbai,FALSE
ORD300060,16-12-2024,C50264,Home Office,P3251,Electronics,Accessories,1,140.05,113.78,0,140.05,0,140.05,26.27,Cash on Delivery,Organic Search,Express,9.99,2,United States,Central,Kansas City,FALSE
ORD300681,17-12-2024,C50021,Consumer,P1242,Fashion,Footwear,1,110.91,52.2,0.1,110.91,11.09,99.82,47.62,Cash on Delivery,Organic Search,Express,9.99,4,United Kingdom,Wales,Swansea,FALSE
ORD300685,17-12-2024,C50305,Corporate,P5048,Sports,Outdoor,1,116.13,68.33,0,116.13,0,116.13,47.8,Credit Card,Social,Same-Day,19.99,1,United States,East,Boston,FALSE
ORD300455,19-12-2024,C50237,Consumer,P1681,Electronics,Laptops,1,58.21,45.27,0,58.21,0,58.21,12.94,Digital Wallet,Social,Standard,3.99,7,Australia,Queensland,Gold Coast,FALSE
ORD300912,19-12-2024,C50158,Consumer,P4418,Beauty,Skincare,2,90.99,39.42,0,181.98,0,181.98,103.14,Credit Card,Organic Search,Express,9.99,2,India,North,Jaipur,FALSE
ORD300086,19-12-2024,C50038,Home Office,P1564,Home & Kitchen,Furniture,1,15.54,8.94,0.1,15.54,1.55,13.99,5.05,PayPal,Affiliate,Standard,3.99,7,United States,South,Austin,FALSE
ORD300694,19-12-2024,C50095,Corporate,P5947,Fashion,Footwear,2,62.22,24.71,0.3,124.44,37.33,87.11,37.69,PayPal,Organic Search,Standard,3.99,5,Germany,Bavaria,Munich,FALSE
ORD300797,19-12-2024,C50243,Corporate,P8236,Home & Kitchen,Cookware,1,162.99,100.95,0.3,162.99,48.9,114.09,13.14,Credit Card,Organic Search,Standard,3.99,4,United States,Central,Chicago,FALSE
ORD300503,21-12-2024,C50339,Corporate,P5143,Sports,Outdoor,4,314.77,187.24,0.15,1259.08,188.86,1070.22,321.26,Credit Card,Paid Search,Express,9.99,2,Australia,Victoria,Melbourne,FALSE
ORD300511,21-12-2024,C50085,Consumer,P2858,Fashion,Footwear,1,64.27,31.16,0,64.27,0,64.27,33.11,Debit Card,Paid Search,Express,9.99,3,Australia,Victoria,Melbourne,TRUE
ORD300948,21-12-2024,C50254,Corporate,P5530,Electronics,Laptops,1,249.67,191.4,0,249.67,0,249.67,58.27,Credit Card,Affiliate,Standard,3.99,7,United States,Central,Chicago,FALSE
ORD300263,22-12-2024,C50230,Corporate,P4397,Sports,Fitness,1,189.62,103.28,0,189.62,0,189.62,86.34,Debit Card,Organic Search,Standard,3.99,7,United States,Central,Chicago,FALSE
ORD300637,24-12-2024,C50292,Home Office,P9277,Sports,Outdoor,2,121.59,79.62,0,243.18,0,243.18,83.94,Credit Card,Affiliate,Standard,3.99,4,United States,Central,Kansas City,FALSE
ORD300996,25-12-2024,C50026,Consumer,P4880,Home & Kitchen,Furniture,1,113.27,69.35,0,113.27,0,113.27,43.92,PayPal,Paid Search,Standard,3.99,8,United States,East,Boston,FALSE
ORD300620,25-12-2024,C50017,Consumer,P6504,Sports,Cycling,1,15.36,10.55,0.1,15.36,1.54,13.82,3.27,PayPal,Affiliate,Express,9.99,3,United States,West,Denver,FALSE
ORD300393,25-12-2024,C50077,Corporate,P4906,Beauty,Makeup,1,49.22,21.91,0.15,49.22,7.38,41.84,19.93,Digital Wallet,Paid Search,Express,9.99,4,Germany,Berlin,Berlin,FALSE
ORD300547,25-12-2024,C50083,Consumer,P2666,Beauty,Fragrance,1,53.23,17.77,0.1,53.23,5.32,47.91,30.14,Credit Card,Email,Express,9.99,2,Germany,Hesse,Frankfurt,FALSE
ORD300572,25-12-2024,C50283,Consumer,P9062,Fashion,Men's Apparel,1,138.37,47.92,0,138.37,0,138.37,90.45,Debit Card,Social,Standard,3.99,4,United States,South,Austin,FALSE
ORD300008,26-12-2024,C50136,Corporate,P3302,Fashion,Footwear,1,208.85,108.71,0,208.85,0,208.85,100.14,Credit Card,Social,Standard,3.99,4,United States,East,New York,FALSE
ORD300471,26-12-2024,C50254,Corporate,P7321,Beauty,Skincare,2,83.83,31.9,0,167.66,0,167.66,103.86,Cash on Delivery,Paid Search,Standard,3.99,4,United States,Central,Chicago,FALSE
ORD300590,26-12-2024,C50222,Consumer,P3025,Sports,Fitness,1,53.37,33.58,0,53.37,0,53.37,19.79,Credit Card,Affiliate,Standard,3.99,8,Australia,Victoria,Melbourne,FALSE
ORD300599,26-12-2024,C50272,Corporate,P5383,Books,Fiction,1,34.9,28.57,0.05,34.9,1.75,33.15,4.58,PayPal,Paid Search,Standard,3.99,4,United States,West,San Francisco,FALSE
ORD300647,26-12-2024,C50279,Consumer,P9746,Electronics,Smartphones,1,255.49,217.41,0,255.49,0,255.49,38.08,Credit Card,Direct,Express,9.99,3,United States,East,Boston,FALSE
ORD300391,27-12-2024,C50303,Consumer,P8170,Fashion,Footwear,2,236.5,114.32,0.1,473,47.3,425.7,197.06,Credit Card,Email,Standard,3.99,7,United States,East,Boston,TRUE
ORD300154,28-12-2024,C50221,Consumer,P7535,Beauty,Skincare,1,23.99,10.27,0.05,23.99,1.2,22.79,12.52,Digital Wallet,Organic Search,Standard,3.99,7,Australia,NSW,Sydney,FALSE
ORD300716,28-12-2024,C50103,Home Office,P1002,Fashion,Bags,1,16.64,6.75,0,16.64,0,16.64,9.89,Digital Wallet,Paid Search,Standard,3.99,4,India,North,Jaipur,FALSE
ORD300839,28-12-2024,C50255,Consumer,P7534,Electronics,Cameras,2,400.17,293.86,0.4,800.34,320.14,480.2,-107.52,Cash on Delivery,Organic Search,Standard,3.99,6,United States,West,Denver,FALSE
ORD300131,30-12-2024,C50123,Corporate,P2707,Fashion,Bags,2,26.5,12.79,0,53,0,53,27.42,Credit Card,Social,Express,9.99,4,United States,South,Austin,TRUE
ORD300171,31-12-2024,C50236,Consumer,P1251,Fashion,Men's Apparel,1,28.56,12.22,0,28.56,0,28.56,16.34,Digital Wallet,Direct,Same-Day,19.99,0,India,West,Pune,FALSE
ORD300723,31-12-2024,C50180,Consumer,P9209,Home & Kitchen,Decor,1,18.2,12.2,0,18.2,0,18.2,6,Cash on Delivery,Social,Standard,3.99,6,India,South,Chennai,FALSE
ORD300796,31-12-2024,C50219,Consumer,P2956,Electronics,Smartphones,2,344.72,245.81,0.1,689.44,68.94,620.5,128.88,Cash on Delivery,Email,Standard,3.99,8,United States,West,San Francisco,FALSE
ORD300079,31-12-2024,C50278,Consumer,P3659,Electronics,Smartphones,1,169.3,132.75,0,169.3,0,169.3,36.55,Credit Card,Paid Search,Standard,3.99,4,India,East,Kolkata,FALSE
ORD300615,31-12-2024,C50264,Home Office,P2853,Sports,Cycling,1,12.38,7.36,0.2,12.38,2.48,9.9,2.54,Debit Card,Social,Express,9.99,4,United States,Central,Kansas City,TRUE
ORD300141,31-12-2024,C50283,Consumer,P8957,Fashion,Bags,1,16.36,6.71,0,16.36,0,16.36,9.65,Credit Card,Email,Standard,3.99,7,United States,South,Austin,FALSE
ORD300059,01-01-2025,C50323,Consumer,P6719,Home & Kitchen,Appliances,1,96.87,61.99,0,96.87,0,96.87,34.88,Digital Wallet,Social,Standard,3.99,7,United States,South,Austin,FALSE
ORD300117,01-01-2025,C50009,Corporate,P8807,Home & Kitchen,Decor,2,244.59,145.01,0,489.18,0,489.18,199.16,PayPal,Paid Search,Standard,3.99,6,United States,East,Boston,FALSE
ORD300005,02-01-2025,C50200,Consumer,P1567,Beauty,Fragrance,1,15.75,5.57,0.05,15.75,0.79,14.96,9.39,PayPal,Organic Search,Express,9.99,3,United States,Central,Kansas City,FALSE
ORD300257,02-01-2025,C50321,Consumer,P6785,Electronics,Headphones,1,40.43,33,0,40.43,0,40.43,7.43,Credit Card,Organic Search,Express,9.99,4,United Kingdom,England,Manchester,FALSE
ORD300753,02-01-2025,C50127,Consumer,P6573,Beauty,Skincare,1,10.06,4.23,0,10.06,0,10.06,5.83,Debit Card,Social,Standard,3.99,8,United States,West,Seattle,FALSE
ORD300220,02-01-2025,C50061,Corporate,P8181,Electronics,Cameras,2,35.55,25.95,0,71.1,0,71.1,19.2,Digital Wallet,Social,Standard,3.99,4,India,North,Delhi,FALSE
ORD300389,02-01-2025,C50280,Consumer,P1279,Electronics,Headphones,1,1004.3,775.71,0,1004.3,0,1004.3,228.59,Credit Card,Organic Search,Express,9.99,2,United States,Central,Kansas City,FALSE
ORD300021,03-01-2025,C50292,Home Office,P6486,Electronics,Cameras,1,700.58,489.34,0.05,700.58,35.03,665.55,176.21,Credit Card,Email,Same-Day,19.99,0,United States,Central,Kansas City,FALSE
ORD300603,04-01-2025,C50013,Consumer,P1360,Electronics,Smartphones,1,82.85,65.09,0,82.85,0,82.85,17.76,Debit Card,Email,Same-Day,19.99,1,United Kingdom,England,London,FALSE
ORD300360,04-01-2025,C50105,Consumer,P9269,Beauty,Fragrance,2,30.69,12.07,0,61.38,0,61.38,37.24,Cash on Delivery,Paid Search,Express,9.99,2,United States,South,Atlanta,FALSE
ORD300078,04-01-2025,C50063,Consumer,P5267,Home & Kitchen,Cookware,1,26.82,16.99,0,26.82,0,26.82,9.83,Debit Card,Social,Standard,3.99,8,United States,West,San Francisco,FALSE
ORD300565,05-01-2025,C50097,Home Office,P5198,Fashion,Women's Apparel,2,103.21,42.35,0.1,206.42,20.64,185.78,101.08,PayPal,Organic Search,Same-Day,19.99,1,United Kingdom,England,Manchester,FALSE
ORD300778,05-01-2025,C50338,Consumer,P6205,Sports,Fitness,1,27.61,16.18,0,27.61,0,27.61,11.43,Cash on Delivery,Paid Search,Standard,3.99,7,United States,East,Boston,FALSE
ORD300374,05-01-2025,C50239,Consumer,P3143,Electronics,Laptops,1,304.04,233.58,0.05,304.04,15.2,288.84,55.26,Credit Card,Social,Standard,3.99,4,Australia,Victoria,Geelong,FALSE
ORD300483,05-01-2025,C50311,Consumer,P1817,Electronics,Cameras,1,891,658.96,0.1,891,89.1,801.9,142.94,Credit Card,Organic Search,Express,9.99,3,United States,Central,Chicago,FALSE
ORD300574,05-01-2025,C50023,Consumer,P2333,Sports,Outdoor,1,11.64,7.09,0.3,11.64,3.49,8.15,1.06,Digital Wallet,Email,Standard,3.99,5,Germany,Berlin,Berlin,FALSE
ORD300854,06-01-2025,C50263,Consumer,P1199,Books,Non-fiction,1,10.68,7.78,0,10.68,0,10.68,2.9,Cash on Delivery,Paid Search,Same-Day,19.99,0,United States,West,Denver,FALSE
ORD300684,06-01-2025,C50131,Consumer,P1134,Fashion,Women's Apparel,2,35.28,15.67,0.3,70.56,21.17,49.39,18.05,Credit Card,Email,Standard,3.99,6,United States,Central,Chicago,FALSE
ORD300985,06-01-2025,C50016,Corporate,P3637,Electronics,Headphones,1,28.8,22.85,0,28.8,0,28.8,5.95,Credit Card,Affiliate,Standard,3.99,8,India,South,Bengaluru,TRUE
ORD300250,06-01-2025,C50040,Consumer,P4845,Home & Kitchen,Decor,1,49.61,26.28,0,49.61,0,49.61,23.33,Cash on Delivery,Paid Search,Standard,3.99,8,Australia,NSW,Newcastle,FALSE
ORD300124,07-01-2025,C50019,Consumer,P7417,Electronics,Smartphones,1,518.4,359.68,0,518.4,0,518.4,158.72,Cash on Delivery,Social,Express,9.99,2,India,South,Chennai,FALSE
ORD300765,07-01-2025,C50070,Corporate,P8595,Fashion,Footwear,1,20.73,11.27,0,20.73,0,20.73,9.46,Credit Card,Direct,Express,9.99,4,United States,West,Seattle,FALSE
ORD300044,07-01-2025,C50120,Consumer,P3963,Sports,Outdoor,1,15,9.35,0.15,15,2.25,12.75,3.4,PayPal,Paid Search,Standard,3.99,4,Australia,NSW,Sydney,FALSE
ORD300741,10-01-2025,C50140,Consumer,P1187,Sports,Outdoor,1,36.47,24.8,0,36.47,0,36.47,11.67,Credit Card,Paid Search,Standard,3.99,5,United States,Central,Kansas City,FALSE
ORD300468,10-01-2025,C50099,Corporate,P8611,Sports,Cycling,4,40.83,25.41,0,163.32,0,163.32,61.68,Credit Card,Organic Search,Standard,3.99,7,United States,South,Atlanta,FALSE
ORD300033,11-01-2025,C50159,Corporate,P2677,Electronics,Smartphones,2,547.19,438.22,0,1094.38,0,1094.38,217.94,Credit Card,Paid Search,Express,9.99,2,India,West,Pune,FALSE
ORD300210,12-01-2025,C50222,Consumer,P9242,Fashion,Men's Apparel,1,151.19,63.63,0,151.19,0,151.19,87.56,Credit Card,Affiliate,Standard,3.99,4,Australia,Victoria,Melbourne,FALSE
ORD300952,12-01-2025,C50202,Consumer,P8929,Home & Kitchen,Cookware,3,26.03,17.13,0,78.09,0,78.09,26.7,Digital Wallet,Email,Express,9.99,4,United Kingdom,Wales,Swansea,FALSE
ORD300285,13-01-2025,C50243,Corporate,P7290,Fashion,Bags,2,18.36,6.4,0,36.72,0,36.72,23.92,Debit Card,Organic Search,Same-Day,19.99,1,United States,Central,Chicago,TRUE
ORD300129,13-01-2025,C50253,Consumer,P9239,Fashion,Footwear,1,16.68,9.31,0,16.68,0,16.68,7.37,Debit Card,Email,Same-Day,19.99,0,United States,East,Boston,FALSE
ORD300704,13-01-2025,C50129,Consumer,P8142,Electronics,Smartphones,1,76.49,60.8,0.05,76.49,3.82,72.67,11.87,Credit Card,Direct,Express,9.99,2,United States,South,Austin,FALSE
ORD300798,16-01-2025,C50100,Consumer,P4388,Fashion,Women's Apparel,1,23.03,12.24,0.05,23.03,1.15,21.88,9.64,Credit Card,Direct,Standard,3.99,4,Australia,Queensland,Gold Coast,TRUE
ORD300518,16-01-2025,C50116,Consumer,P7327,Sports,Fitness,1,607.95,349.53,0,607.95,0,607.95,258.42,Credit Card,Social,Same-Day,19.99,1,United Kingdom,Wales,Cardiff,FALSE
ORD300417,16-01-2025,C50253,Consumer,P6253,Electronics,Laptops,1,45.12,31.68,0,45.12,0,45.12,13.44,Credit Card,Organic Search,Standard,3.99,7,United States,East,Boston,FALSE
ORD300552,17-01-2025,C50087,Consumer,P4188,Electronics,Accessories,1,1316.63,911.18,0,1316.63,0,1316.63,405.45,Credit Card,Paid Search,Same-Day,19.99,0,United Kingdom,Scotland,Edinburgh,FALSE
ORD300382,17-01-2025,C50083,Consumer,P8012,Beauty,Skincare,1,37.98,18.17,0,37.98,0,37.98,19.81,Cash on Delivery,Paid Search,Standard,3.99,7,Germany,Hesse,Frankfurt,FALSE
ORD300256,17-01-2025,C50308,Corporate,P4202,Beauty,Fragrance,1,13.01,5.9,0,13.01,0,13.01,7.11,Credit Card,Organic Search,Express,9.99,4,India,South,Chennai,FALSE
ORD300898,17-01-2025,C50311,Consumer,P3683,Home & Kitchen,Decor,1,277.25,151.84,0,277.25,0,277.25,125.41,Digital Wallet,Paid Search,Standard,3.99,8,United States,Central,Chicago,FALSE
ORD300120,18-01-2025,C50009,Corporate,P3285,Electronics,Laptops,3,285.51,210.94,0.05,856.53,42.83,813.7,180.88,Credit Card,Affiliate,Standard,3.99,5,United States,East,Boston,FALSE
ORD300202,19-01-2025,C50321,Consumer,P7391,Fashion,Footwear,1,15.71,6.38,0,15.71,0,15.71,9.33,Credit Card,Social,Standard,3.99,4,United Kingdom,England,Manchester,FALSE
ORD300802,19-01-2025,C50164,Corporate,P9790,Fashion,Bags,1,37.39,18.85,0.15,37.39,5.61,31.78,12.93,Credit Card,Email,Standard,3.99,4,Australia,Victoria,Melbourne,FALSE
ORD300282,19-01-2025,C50288,Consumer,P4657,Home & Kitchen,Decor,2,593.68,349.66,0.2,1187.36,237.47,949.89,250.57,Digital Wallet,Direct,Express,9.99,2,United Kingdom,Scotland,Glasgow,FALSE
ORD300902,19-01-2025,C50267,Consumer,P1825,Sports,Cycling,1,11.72,6.74,0,11.72,0,11.72,4.98,PayPal,Email,Standard,3.99,4,United States,West,Denver,FALSE
ORD300863,19-01-2025,C50015,Corporate,P7100,Fashion,Footwear,1,90.68,54.14,0,90.68,0,90.68,36.54,Cash on Delivery,Organic Search,Express,9.99,4,United States,West,San Francisco,FALSE
ORD300607,20-01-2025,C50075,Corporate,P2496,Books,Children's,1,18.87,13.93,0,18.87,0,18.87,4.94,Credit Card,Affiliate,Standard,3.99,4,United Kingdom,Scotland,Glasgow,FALSE
ORD300662,20-01-2025,C50229,Home Office,P2500,Books,Children's,1,30.15,19.79,0,30.15,0,30.15,10.36,PayPal,Organic Search,Express,9.99,2,United States,Central,Chicago,FALSE
ORD300767,20-01-2025,C50301,Corporate,P7523,Home & Kitchen,Cookware,1,41.92,27.15,0,41.92,0,41.92,14.77,Credit Card,Direct,Standard,3.99,8,India,North,Delhi,TRUE
ORD300990,21-01-2025,C50068,Home Office,P7114,Home & Kitchen,Appliances,1,125.22,73.86,0.2,125.22,25.04,100.18,26.32,Digital Wallet,Affiliate,Standard,3.99,4,Germany,Berlin,Berlin,FALSE
ORD300030,21-01-2025,C50058,Consumer,P5964,Electronics,Laptops,1,1230.61,933.96,0.05,1230.61,61.53,1169.08,235.12,PayPal,Organic Search,Standard,3.99,8,Germany,Berlin,Berlin,FALSE
ORD300011,21-01-2025,C50292,Home Office,P9523,Books,Non-fiction,1,25.91,16.59,0,25.91,0,25.91,9.32,Digital Wallet,Organic Search,Standard,3.99,6,United States,Central,Kansas City,FALSE
ORD300279,23-01-2025,C50120,Consumer,P7736,Home & Kitchen,Cookware,1,51.03,31.08,0,51.03,0,51.03,19.95,Debit Card,Social,Standard,3.99,6,Australia,NSW,Sydney,FALSE
ORD300746,23-01-2025,C50014,Consumer,P6190,Electronics,Smartphones,1,140.5,112.56,0,140.5,0,140.5,27.94,Debit Card,Organic Search,Standard,3.99,6,India,East,Kolkata,FALSE
ORD300540,23-01-2025,C50182,Consumer,P1053,Electronics,Cameras,1,1224.93,1065.58,0.2,1224.93,244.99,979.94,-85.64,Cash on Delivery,Email,Standard,3.99,7,United Kingdom,England,London,FALSE
